book_title,book_price,book_url,image_url,published_date,category
"Study Guide for Trading for a Living: Psychology, Trading Tactics, Money Management",35.43 ,https://www.bookdepository.com/Study-Guide-for-Trading-for-Living-Psychology-Trading-Tactics-Money-Management-Alexander-Elder/9780471592259?ref=grid-view&qid=1628102699360&sr=1-92,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4715/9780471592259.jpg,24 May 1993,finance
Corporate Finance and Investment,71.49 ,https://www.bookdepository.com/Corporate-Finance-Investment-Richard-Pike/9781292208541?ref=grid-view&qid=1628102699360&sr=1-93,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2922/9781292208541.jpg,15 Jun 2018,finance
Finance for Non-Financial Managers,23.15 ,https://www.bookdepository.com/Finance-for-Non-Financial-Managers-Gene-Siciliano/9780071413770?ref=grid-view&qid=1628102699360&sr=1-94,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0714/9780071413770.jpg,16 May 2003,finance
Dynamic Hedging,107.50 ,https://www.bookdepository.com/Dynamic-Hedging-Nassim-Nicholas-Taleb/9780471152804?ref=grid-view&qid=1628102699360&sr=1-95,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4711/9780471152804.jpg,23 Jan 1997,finance
The No-Nonsense Guide to Global Finance,16.86 ,https://www.bookdepository.com/No-Nonsense-Guide-Global-Finance-Peter-Stalker/9781906523183?ref=grid-view&qid=1628102699360&sr=1-96,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9065/9781906523183.jpg,08 Oct 2009,finance
Making Money Made Simple!,37.12 ,https://www.bookdepository.com/Making-Money-Made-Simple-Noel-Whittaker/9780648087748?ref=grid-view&qid=1628102699360&sr=1-97,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6480/9780648087748.jpg,01 Nov 2019,finance
Paul Wilmott on Quantitative Finance,206.48 ,https://www.bookdepository.com/Paul-Wilmott-on-Quantitative-Finance-Paul-Wilmott/9780470018705?ref=grid-view&qid=1628102699360&sr=1-98,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4700/9780470018705.jpg,31 Mar 2006,finance
Babylon's Banksters,21.25 ,https://www.bookdepository.com/Babylons-Banksters-Joseph-P-Farrell/9781932595796?ref=grid-view&qid=1628102699360&sr=1-99,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9325/9781932595796.jpg,14 Oct 2010,finance
ISE Fundamentals of Corporate Finance,80.78 ,https://www.bookdepository.com/ISE-Fundamentals-Corporate-Finance-Stephen-Ross/9781260091908?ref=grid-view&qid=1628102699360&sr=1-100,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2600/9781260091908.jpg,11 May 2018,finance
"Principles of Managerial Finance, Global Edition",83.43 ,https://www.bookdepository.com/Principles-Managerial-Finance-Global-Edition-Chad-Zutter/9781292261515?ref=grid-view&qid=1628102699360&sr=1-101,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2922/9781292261515.jpg,30 Nov 2018,finance
50 Economics Classics,15.12 ,https://www.bookdepository.com/50-Economics-Classics-Tom-Butler-Bowdon/9781857886733?ref=grid-view&qid=1628102699360&sr=1-102,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8578/9781857886733.jpg,30 May 2017,finance
Accounting and Finance: An Introduction 9th edition,69.76 ,https://www.bookdepository.com/Accounting-Finance-Introduction-9th-edition-Eddie-McLaney/9781292204482?ref=grid-view&qid=1628102699360&sr=1-103,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2922/9781292204482.jpg,10 Aug 2018,finance
How to Own the World,15.19 ,https://www.bookdepository.com/How-Own-World-Andrew-Craig/9781473695306?ref=grid-view&qid=1628102699360&sr=1-104,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473695306.jpg,07 Mar 2019,finance
Double Entry,17.92 ,https://www.bookdepository.com/Double-Entry-Jane-Gleeson-White/9780393346596?ref=grid-view&qid=1628102699360&sr=1-105,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393346596.jpg,08 Nov 2013,finance
The McGraw-Hill 36-Hour Course: Finance for Non-Financial Managers 3/E,22.36 ,https://www.bookdepository.com/McGraw-Hill-36-Hour-Course-Finance-for-Non-Financial-Managers-3-E-H-George-Shoffner/9780071749558?ref=grid-view&qid=1628102699360&sr=1-106,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071749558.jpg,16 Feb 2011,finance
Entrepreneurial Finance,76.52 ,https://www.bookdepository.com/Entrepreneurial-Finance-Janet-Kiholm-Smith/9780804770910?ref=grid-view&qid=1628102699360&sr=1-107,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8047/9780804770910.jpg,22 Mar 2011,finance
Behavioral Finance,13.32 ,https://www.bookdepository.com/Behavioral-Finance-H-Kent-Baker/9780190868734?ref=grid-view&qid=1628102699360&sr=1-108,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1908/9780190868734.jpg,30 May 2019,finance
Physics from Finance,19.51 ,https://www.bookdepository.com/Physics-from-Finance-Jakob-Schwichtenberg/9781795882415?ref=grid-view&qid=1628102699360&sr=1-109,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7958/9781795882415.jpg,17 Feb 2019,finance
Quantitative Momentum,26.47 ,https://www.bookdepository.com/Quantitative-Momentum-Wesley-R-Gray/9781119237198?ref=grid-view&qid=1628102699360&sr=1-110,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1192/9781119237198.jpg,29 Nov 2016,finance
How I Invest My Money,19.87 ,https://www.bookdepository.com/How-I-Invest-My-Money-Brian-Portnoy/9780857198082?ref=grid-view&qid=1628102699360&sr=1-111,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8571/9780857198082.jpg,17 Nov 2020,finance
Behavioral Finance,71.87 ,https://www.bookdepository.com/Behavioral-Finance-Richard-Deaves/9780324661170?ref=grid-view&qid=1628102699360&sr=1-112,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3246/9780324661170.jpg,01 Oct 2009,finance
Finance as Warfare,26.78 ,https://www.bookdepository.com/Finance-Warfare-Michael-Hudson/9781848901858?ref=grid-view&qid=1628102699360&sr=1-113,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8489/9781848901858.jpg,05 Nov 2015,finance
Python for Finance Cookbook,42.12 ,https://www.bookdepository.com/Python-for-Finance-Cookbook-Eryk-Lewinson/9781789618518?ref=grid-view&qid=1628102699360&sr=1-114,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7896/9781789618518.jpg,31 Jan 2020,finance
"Technical Analysis Explained, Fifth Edition: The Successful Investor's Guide to Spotting Investment Trends and Turning Points",39.58 ,https://www.bookdepository.com/Technical-Analysis-Explained-Fifth-Edition-Successful-Investors-Guide-Spotting-Investment-Trends-Turning-Points-Martin-Pring/9789814599856?ref=grid-view&qid=1628102699360&sr=1-115,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/8145/9789814599856.jpg,16 May 2014,finance
FINE ART AND HIGHT FINANCE,36.37 ,https://www.bookdepository.com/FINE-ART-HIGHT-FINANCE-Clare-McAndrew/9781576603338?ref=grid-view&qid=1628102699360&sr=1-116,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5766/9781576603338.jpg,01 Mar 2010,finance
Corporate Finance Law,65.08 ,https://www.bookdepository.com/Corporate-Finance-Law-Professor-Louise-Gullifer/9781509929177?ref=grid-view&qid=1628102699360&sr=1-117,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5099/9781509929177.jpg,30 Apr 2020,finance
Finance,19.37 ,https://www.bookdepository.com/Finance-Ph-D-Angelico-Groppelli/9781438010366?ref=grid-view&qid=1628102699360&sr=1-118,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4380/9781438010366.jpg,01 Oct 2018,finance
Principles of Corporate Finance Law,72.27 ,https://www.bookdepository.com/Principles-Corporate-Finance-Law-Eilis-Ferran/9780199671359?ref=grid-view&qid=1628102699360&sr=1-119,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199671359.jpg,27 Apr 2014,finance
Day Trading For Dummies,19.96 ,https://www.bookdepository.com/Day-Trading-For-Dummies-Ann-C-Logue/9781119554080?ref=grid-view&qid=1628102699360&sr=1-120,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1195/9781119554080.jpg,10 May 2019,finance
Day Trading For Dummies,19.96 ,https://www.bookdepository.com/Day-Trading-For-Dummies-Ann-C-Logue/9781119554080?ref=grid-view&qid=1628102705085&sr=1-121,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1195/9781119554080.jpg,10 May 2019,finance
The Visual Effects Producer,47.16 ,https://www.bookdepository.com/Visual-Effects-Producer-Charles-Finance/9780240812632?ref=grid-view&qid=1628102705085&sr=1-122,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2408/9780240812632.jpg,19 Oct 2009,finance
Beyond Greed and Fear,27.09 ,https://www.bookdepository.com/Beyond-Greed-Fear-Hersh-Shefrin/9780195304213?ref=grid-view&qid=1628102705085&sr=1-123,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1953/9780195304213.jpg,07 Jun 2007,finance
Corporate Finance,66.39 ,https://www.bookdepository.com/Corporate-Finance-Denzil-Watson/9781292244310?ref=grid-view&qid=1628102705085&sr=1-124,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2922/9781292244310.jpg,26 Feb 2019,finance
Agricultural Finance,77.31 ,https://www.bookdepository.com/Agricultural-Finance-Helyette-Geman/9781118827383?ref=grid-view&qid=1628102705085&sr=1-125,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1188/9781118827383.jpg,09 Feb 2015,finance
The Socionomic Theory of Finance,68.67 ,https://www.bookdepository.com/Socionomic-Theory-Finance-Robert-R-Prechter/9780977611256?ref=grid-view&qid=1628102705085&sr=1-126,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9776/9780977611256.jpg,01 Dec 2016,finance
Solar Power Finance Without The Jargon,36.00 ,https://www.bookdepository.com/Solar-Power-Finance-Without-Jargon-Jenny-Chase/9781786347459?ref=grid-view&qid=1628102705085&sr=1-127,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7863/9781786347459.jpg,08 Aug 2019,finance
Supernatural Finances,17.85 ,https://www.bookdepository.com/Supernatural-Finances-Kevin-Zadai/9780768451351?ref=grid-view&qid=1628102705085&sr=1-128,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7684/9780768451351.jpg,17 Sep 2019,finance
Behavioral Finance and Investor Types,59.18 ,https://www.bookdepository.com/Behavioral-Finance-Investor-Types-Michael-M-Pompian/9781118011508?ref=grid-view&qid=1628102705085&sr=1-129,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1180/9781118011508.jpg,10 Aug 2012,finance
International Finance,72.99 ,https://www.bookdepository.com/International-Finance-Keith-Pilbeam/9780230362895?ref=grid-view&qid=1628102705085&sr=1-130,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2303/9780230362895.jpg,22 Aug 2013,finance
Corporate Finance,65.64 ,https://www.bookdepository.com/Corporate-Finance-Pierre-Vernimmen/9781119424482?ref=grid-view&qid=1628102705085&sr=1-131,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1194/9781119424482.jpg,11 Dec 2017,finance
The Ascendancy of Finance,23.97 ,https://www.bookdepository.com/Ascendancy-Finance-Joseph-Vogl/9781509509300?ref=grid-view&qid=1628102705085&sr=1-132,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5095/9781509509300.jpg,12 Jun 2017,finance
The Essentials of Finance and Accounting for Nonfinancial Managers,20.69 ,https://www.bookdepository.com/Essentials-Finance-Accounting-for-Nonfinancial-Managers-Edward-Fields/9780814436943?ref=grid-view&qid=1628102705085&sr=1-133,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8144/9780814436943.jpg,22 Mar 2018,finance
Fischer Black and the Revolutionary Idea of Finance,19.85 ,https://www.bookdepository.com/Fischer-Black-Revolutionary-Idea-Finance-Perry-Mehrling/9781118203569?ref=grid-view&qid=1628102705085&sr=1-134,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1182/9781118203569.jpg,27 Jan 2012,finance
Check Your English Vocabulary for Banking and Finance,13.75 ,https://www.bookdepository.com/Check-Your-English-Vocabulary-for-Banking-Finance-Jon-Marks/9780713682502?ref=grid-view&qid=1628102705085&sr=1-135,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7136/9780713682502.jpg,28 Feb 2008,finance
Investment Valuation,105.11 ,https://www.bookdepository.com/Investment-Valuation-Aswath-Damodaran/9781118011522?ref=grid-view&qid=1628102705085&sr=1-136,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1180/9781118011522.jpg,26 Apr 2012,finance
A Practical Guide To Quantitative Finance Interviews,27.35 ,https://www.bookdepository.com/Practical-Guide-Quantitative-Finance-Interviews-Xinfeng-Zhou/9781735028804?ref=grid-view&qid=1628102705085&sr=1-137,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7350/9781735028804.jpg,05 May 2020,finance
A Kid's Activity Book on Money and Finance,13.19 ,https://www.bookdepository.com/Kids-Activity-Book-on-Money-Finance-Allan-Kunigis/9781631585579?ref=grid-view&qid=1628102705085&sr=1-138,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6315/9781631585579.jpg,15 Jul 2021,finance
Tax for Australians For Dummies,20.36 ,https://www.bookdepository.com/Tax-for-Australians-For-Dummies-Jimmy-B-Prince/9780730324652?ref=grid-view&qid=1628102705085&sr=1-139,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7303/9780730324652.jpg,16 May 2016,finance
Double Entry,24.00 ,https://www.bookdepository.com/Double-Entry-Jane-Gleeson-White/9780393088960?ref=grid-view&qid=1628102705085&sr=1-140,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3930/9780393088960.jpg,18 Dec 2012,finance
Deep Value,68.73 ,https://www.bookdepository.com/Deep-Value-Tobias-E-Carlisle/9781118747964?ref=grid-view&qid=1628102705085&sr=1-141,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1187/9781118747964.jpg,19 Sep 2014,finance
Financial Accounting For Dummies - UK,22.96 ,https://www.bookdepository.com/Financial-Accounting-For-Dummies-UK-Steven-Collings/9781118554371?ref=grid-view&qid=1628102705085&sr=1-142,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1185/9781118554371.jpg,06 May 2013,finance
Money Changes Everything,33.99 ,https://www.bookdepository.com/Money-Changes-Everything-William-N-Goetzmann/9780691143781?ref=grid-view&qid=1628102705085&sr=1-143,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691143781.jpg,12 Apr 2016,finance
Financial Modeling and Valuation,85.05 ,https://www.bookdepository.com/Financial-Modeling-Valuation-Paul-Pignataro/9781118558768?ref=grid-view&qid=1628102705085&sr=1-144,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1185/9781118558768.jpg,13 Aug 2013,finance
Advances in Behavioral Finance,39.86 ,https://www.bookdepository.com/Advances-Behavioral-Finance-Richard-H-Thaler/9780871548443?ref=grid-view&qid=1628102705085&sr=1-145,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8715/9780871548443.jpg,19 Aug 1993,finance
"Foundations of Finance, Global Edition",62.07 ,https://www.bookdepository.com/Foundations-Finance-Global-Edition-Arthur-Keown/9781292155135?ref=grid-view&qid=1628102705085&sr=1-146,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2921/9781292155135.jpg,05 Aug 2016,finance
The Financial Controller and CFO's Toolkit,43.09 ,https://www.bookdepository.com/Financial-Controller-CFOs-Toolkit-David-Parmenter/9781119286547?ref=grid-view&qid=1628102705085&sr=1-147,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1192/9781119286547.jpg,11 Nov 2016,finance
FT Guide to Finance for Non-Financial Managers,28.32 ,https://www.bookdepository.com/FT-Guide-Finance-for-Non-Financial-Managers-Jo-Haigh/9780273756200?ref=grid-view&qid=1628102705085&sr=1-148,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2737/9780273756200.jpg,08 Dec 2011,finance
International Finance,59.68 ,https://www.bookdepository.com/International-Finance-Piet-Sercu/9780691136677?ref=grid-view&qid=1628102705085&sr=1-149,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691136677.jpg,21 Feb 2011,finance
Get a Financial Life,18.07 ,https://www.bookdepository.com/Get-Financial-Life-Beth-Kobliner/9781476782386?ref=grid-view&qid=1628102705085&sr=1-150,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476782386.jpg,21 Mar 2017,finance
International Finance,59.68 ,https://www.bookdepository.com/International-Finance-Piet-Sercu/9780691136677?ref=grid-view&qid=1628102710760&sr=1-151,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691136677.jpg,21 Feb 2011,finance
Candlestick Charting Explained,47.04 ,https://www.bookdepository.com/Candlestick-Charting-Explained-Greg-Morris/9780071461542?ref=grid-view&qid=1628102710760&sr=1-152,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0714/9780071461542.jpg,16 May 2006,finance
Xero For Dummies,20.80 ,https://www.bookdepository.com/Xero-For-Dummies-Heather-Smith/9780730363989?ref=grid-view&qid=1628102710760&sr=1-153,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7303/9780730363989.jpg,13 May 2019,finance
Artificial Intelligence in Finance,57.90 ,https://www.bookdepository.com/Artificial-Intelligence-Finance-Yves-Hilpisch/9781492055433?ref=grid-view&qid=1628102710760&sr=1-154,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4920/9781492055433.jpg,30 Nov 2020,finance
"Fundamentals of Corporate Finance, Global Edition",72.89 ,https://www.bookdepository.com/Fundamentals-Corporate-Finance-Global-Edition-Jonathan-Berk/9781292215075?ref=grid-view&qid=1628102710760&sr=1-155,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2922/9781292215075.jpg,09 Jan 2019,finance
The Law and Business of International Project Finance,78.05 ,https://www.bookdepository.com/Law-Business-International-Project-Finance-Scott-L-Hoffman/9780521708784?ref=grid-view&qid=1628102710760&sr=1-156,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5217/9780521708784.jpg,31 Oct 2007,finance
"Smurfs #18: The Finance Smurf, The",14.16 ,https://www.bookdepository.com/Smurfs-18-Finance-Smurf-Peyo/9781597077255?ref=grid-view&qid=1628102710760&sr=1-157,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5970/9781597077255.jpg,08 Jul 2014,finance
Islamic Finance,31.90 ,https://www.bookdepository.com/Islamic-Finance-Mahmoud-El-Gamal/9780521741262?ref=grid-view&qid=1628102710760&sr=1-158,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5217/9780521741262.jpg,24 Nov 2008,finance
Nazi International,24.88 ,https://www.bookdepository.com/Nazi-International-Joseph-P-Farrell/9781931882934?ref=grid-view&qid=1628102710760&sr=1-159,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9318/9781931882934.jpg,25 Feb 2015,finance
Islamic Finance For Dummies,21.43 ,https://www.bookdepository.com/Islamic-Finance-For-Dummies-Faleel-Jamaldeen/9780470430699?ref=grid-view&qid=1628102710760&sr=1-160,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4704/9780470430699.jpg,04 Sep 2012,finance
